author,comment,clean_text,cluster_id,sentimen
@nosnoozeguy2858,seru nih menteri keuangan vs menteri esdm. (ambil popcorn),seru nih menteri uang vs menteri esdm ambil popcorn,0,positif
@eddyruslim,"dahhh...diaudit saja sama pihak ke3, biar kelar ttg jumlah kilang. 
masih banyak urusan dari pada adu data sama bahlil.",dahhh audit sama pihak biar kelar ttg jumlah kilang banyak urus adu data sama bahlil,0,positif
@alirosheno9473,"Prabowo main halus dia ahli strategi pake proxy(Purbaya) gak main grasak grusuk nunggu Bahlil blunder fatal dan bukti2nya kuat baru disikat Prabowo contohnya Budi Arie, Immanuel ebenezer, Srimulyono",prabowo main halus ahli strategi pake proxy purbaya gak main grasak grusuk nunggu bahlil blunder fatal bukti nya kuat baru sikat prabowo contoh budi arie immanuel ebenezer srimulyono,0,positif
@rizkimiyani5806,Pejabat yang gak bisa kerja d reshuffle saja biar uang negara ada manfaatnya,jabat gak kerja d reshuffle biar uang negara manfaat,0,positif
@iissupiah8604,Mudah-mudahan pak purbaya sekeluarga ada dalam lindungan Allah,mudah mudah pak purbaya keluarga lindung allah,0,positif
@mangoleh3704,Pak mentri esdm kalo denial terhadap data bisa2 lengser ini…,pak tri esdm kalo denial data lengser,0,positif
@darwissimbolon-v7w,DPR HANYA TEMPAT NGOMONG DOANG SOLUSI DPR TAADA DPR DAN PERTAMINA SEPAKAT MAPIA MINYAK DAN GAS,dpr tempat ngomong doang solusi dpr taada dpr pertamina sepakat mapia minyak gas,0,positif
@ClinkxDreez,"masih bagus usul dari luar negri di bangun kilang baru tapi minta jatah 30 tahun dan setelah itu jadi milik negara , ini negara sendiri janji janji doang tau tau udah 10 tahun gk jdi satupun. orang luar aja berani bangun dengan jangka waktu 30tahun brarti itu sangat menguntungkan untuk mereka. sdngkan sekarang negari sendiri rugi mulu aneh.",bagus usul luar negri bangun kilang baru minta jatah tahun jadi milik negara negara sendiri janji janji doang tau tau udah tahun gk jdi satu orang luar aja berani bangun jangka waktu tahun brarti sangat untung sdngkan sekarang negari sendiri rugi mulu aneh,0,positif
@hendrahermawan7285,"Bhahahahahah aduh Bah Bah Bah Bah.....



Ampun dah kita punya memteri koyo ngono",bhahahahahah aduh bah bah bah bah ampun dah punya memteri koyo ngono,0,positif
@muhamadrion9870,Mengawasi teman teman agar mereka aman,awas teman teman aman,0,positif
@SogolSembuling,"Lanjutkan pak Purbaya , aku rakyat di belakang mu",lanjut pak purbaya aku rakyat belakang mu,0,positif
@Hariyanto-z8v,"Sengaja dibakar kok dah gak kaged, minta uang buat bangun kilang minyak. Itu uang kemana pembangunan minyak, Sumber Alam banyak kok masih import",sengaja bakar kok dah gak kaged minta uang buat bangun kilang minyak uang bangun minyak sumber alam banyak kok import,0,positif
@dzakyputra2591,"PEJABAT PERTAMINA MANA MAU NAMBAH BANGUN KILANG, JIKA INDONESIA PUNYA KILANG BANYAK, PARA PEJABAT PERTAMINA AKAN KEHILANGAN TRILYUNAN DUIT DARI IMPORT BBM",jabat pertamina mana mau nambah bangun kilang indonesia punya kilang banyak jabat pertamina hilang trilyunan duit import bbm,0,positif
@adrianusalvaroo,"mentri bumn, mentri esdm dam mentri keuangan harus rapat termasuk anggota dpr",tri bumn tri esdm dam tri uang rapat masuk anggota dpr,0,positif
@vanni_yola,"Sekarang gini, logikanya
Menteri S3 vs menteri IPK 2,7
Kira kira bakal imbang nggak tuh?😊",sekarang gin logika menteri s vs menteri ipk kira kira bakal imbang tuh,0,positif
@C2ACMOBIL,Rakyat indo jaga pak purbaya ....,rakyat indo jaga pak purbaya,0,positif
@Reviewup,Intinya kalo ga impor ga bisa korup,inti kalo ga impor ga korup,0,positif
@feryahmad6881,"Pak presiden Prabowo Subianto Reshuffle semua menteri dari presiden sebelumnya, logika nya gmna ya over capacity tapi masih beli ke org lain bangun kilang memang biaya nya besar akan tetapi pembangunan kilang itu bisa menyerap ribuan pekerja pribumi dan yg lebih baik itu untuk kemandirian nasional tidak bergantung sama negara lain",pak presiden prabowo subianto reshuffle semua menteri presiden belum logika nya gmna over capacity beli org bangun kilang memang biaya nya besar bangun kilang serap ribu kerja pribumi yg lebih baik mandiri nasional gantung sama negara,0,positif
@sigitadi8557,"Yaudah tutup aja impor kalo over capacity 
Biarin suruh tanggung jawab bahlil kalo bensin langka, 
Suruh mundur karna ketololanya bikin indonesia kacau",yaudah tutup aja impor kalo over capacity biarin suruh tanggung jawab bahlil kalo bensin langka suruh mundur karna ketololanya bikin indonesia kacau,0,positif
@rizalahmad2036,Bentar lagi di pecat ini Mentri saya yakin....,bentar pecat tri yakin,0,positif
@editor6374,"Jelas impor lebih menguntungkan, bagi para pejabat",jelas impor lebih untung jabat,0,positif
@sharifbudiman5909,Saya kok suka dengan cara kerja pak purbaya👍👍 maju terus pak😊😊 kami mendukungmu👍👍,kok suka cara kerja pak purbaya maju terus pak dukung,0,positif
@Khrist_utomo,Team Pak Purbaya Merapat ☝️,team pak purbaya rapat,0,positif
@johnchannel2193,Pak Purbaya tolong ganyang jenglot 1 ini segera masukkan botol dioplos sama pertalite.,pak purbaya ganyang jenglot segera masuk botol oplos sama pertalite,0,positif
@RailGunzA,"seru nih, klo mentri dari non partai, gak bisa disetir :face-blue-smiling:",seru nih klo tri non partai gak setir face blue smiling,0,positif
@Mumuhworld,Impor = cuan = korupsi = bahlul,impor cuan korupsi bahlul,0,positif
@kopiku_hitam,"Delapan puluh tahun Indonesia merdeka, tapi rakyat masih lebih suka membungkuk pada begundal negeri ketimbang berdiri untuk kebenaran. Polanya terus berulang rakyat disuruh sabar sampai tumpul, pejabat tengil sampai lupa malu. Kemerdekaan seolah cuma simbol di kalender, bukan kesadaran di dada.
Kadang terpikir, pejabat model begini kalau hidup di Nepal, mungkin udah dapat “pendidikan karakter” langsung dari rakyat. 😏🇮🇩",delapan puluh tahun indonesia merdeka rakyat lebih suka bungkuk begundal negeri ketimbang diri benar pola terus ulang rakyat suruh sabar tumpul jabat tengil lupa malu merdeka cuma simbol kalender bukan sadar dada kadang pikir jabat model begini kalau hidup nepal mungkin udah didik karakter langsung rakyat,0,positif
@XiomiMia1-xq7tr,bukanya kerja sama malah kaya saingan,buka kerja sama malah kaya saing,0,positif
@tobronihn8705,Tapi jika Pertamina over capasity kok antrian di masyarakat makin panjang... Bukan Krena kendaraan banyak tapi karena SPBU sering kosong BBM ..,pertamina over capasity kok antri masyarakat makin panjang bukan krena kendara banyak spbu sering kosong bbm,0,positif
@marianiani6267,Menkeu terhebat sejagat raya .lanjutkan pak purbaya,menkeu hebat jagat raya lanjut pak purbaya,0,positif
@BudKoes,Pertanina mending impor aja karean BBM yang dibeli bisa memenuhi EURO IV dengan kadar sulrur rendah,pertanina mending impor aja karean bbm beli penuh euro iv kadar sulrur rendah,0,positif
@willsmith-oi4xt,Over Capacity tapi kok kita masih antri panjang ya di SPBU? 😂,over capacity kok antri panjang spbu,0,positif
@andyhakim2968,"Ada pepatah bilang, jangan menilai buku dari sampul nya, tapiiiiiii ini udah sampul nya butek, dekil, item, ehh isi nya juga lebih parah.",pepatah bilang jangan nilai buku sampul nya tapiiiiiii udah sampul nya butek dekil item ehh isi nya lebih parah,0,positif
@satriarantassemu1158,"inpor kelihatan menjadi mata pencarian para si korup"" itu, buat kilang stok bbm kan lebih menguntungkan rakyat..apa pejabat"" itu harus makan dari fee setiap inpor bahan. 😂😂 gaji besar tp masih serakah.",inpor lihat jadi mata cari si korup buat kilang stok bbm kan lebih untung rakyat apa jabat makan fee inpor bahan gaji besar tp serakah,0,positif
@piyanmontana1174,Mahkotamu on procces king Purbaya.,mahkota on procces king purbaya,0,positif
@yudikurniawan1119,"Itulah lingkaran setan, Mafi minyak ada d Pertamina. Korupsi besar dan vii besar bagi pejabat yg paham dan menerima nya dan memberikan jalan mulus minyak Singapura dari mafia",lingkar setan mafi minyak d pertamina korupsi besar vii besar jabat yg paham terima nya beri jalan mulus minyak singapura mafia,0,positif
@YudiSaputro-x4e,"Alasan Bahlil itu ngaco banget over kapasitas tapi negara selalu impor , janji 2018 akan ada kilang minyak baru tapi setelah 8 tahun belum terealisasi juga",alas bahlil ngaco banget over kapasitas negara selalu impor janji kilang minyak baru tahun realisasi,0,positif
@zaldiarifin1546,Yg ada beberapa dibakar...sungguh biadab,yg beberapa bakar sungguh biadab,0,positif
@UmiRohyana,Kasihan negara Indonesia katanya negri makmur negri subur .tapi nyatanya yg makmur dan yg subur itu malah kebayakan pejabat dan elit politik yg menikmati. 😂😂,kasihan negara indonesia kata negri makmur negri subur nyata yg makmur yg subur malah kebaya jabat elit politik yg nikmat,0,positif
@GenZ-Milinial,JUDULNYA NGADU DOMBA... KOMPAS TV INI MEMANG TV PENGADU DOMBA,judul ngadu domba kompas tv memang tv adu domba,0,positif
@essoviuszero,Goblin vs goblin slayer 😂 mantab,goblin vs goblin slayer mantab,1,negatif
@rizalwira9895,Mafia bbm ya pegawai pertamina itu sendiri.. Dirut2 dan komisarisnya itulah mafianya,mafia bbm pegawai pertamina sendiri dirut komisaris mafia,0,positif
@WiwinSusanti-h3n,Dukung pak Purabaya 💪💪💪,dukung pak purabaya,0,positif
@steviepramudita9239,over capacity itu beda dengan over supply 😂,over capacity beda over supply,0,positif
@Fkfkfkfk1945,"Saya pegang di Bapak Purbaya, karena data keuangan ditangan dia bukan di itu tuh....",pegang bapak purbaya data uang tang bukan tuh,0,positif
@MichaelAndre-t5t,"kalau di buat di indonesia, gk dapt insentive dari luar nanti pak hahahaha",kalau buat indonesia gk dapt insentive luar pak hahahaha,0,positif
@otongidi5230,Sungguh malu Pertamina tidak punya kemauan untuk maju .ke enakan import biar banyak cuan masuk kantong elit elit pertamina,sungguh malu pertamina punya mau maju enak import biar banyak cuan masuk kantong elit elit pertamina,0,positif
@muhammadyudi2162,"Kalaujover capacity...indonesi gak akan impor BBM...kenyataannya kita impor BBM 700 ribu barel per hari...
Kelihatan Bahlil gak faham industri BBM 😅😂",kalaujover capacity indonesi gak impor bbm nyata impor bbm ribu barel per hari lihat bahlil gak faham industri bbm,0,positif
@tradernubie2041,cuma pak Menkeu yg berani bilang pertamina males2 an :D,cuma pak menkeu yg berani bilang pertamina males an d,0,positif
@TigaWarnaToko,"Eh pertamina  janji ya ditepati dong , 5 thn 7 kilang baru, giliran ditagih janji kok marah"" ?",eh pertamina janji tepat dong thn kilang baru gilir tagih janji kok marah,0,positif
@mirzaiadityaahmadahmad1641,Masak iya pak Prabowo gak faham Tah sama cara mainnya Bahlil ini.kok masih di pertahankan gitu.,masak iya pak prabowo gak faham tah sama cara main bahlil kok tahan gitu,0,positif
@AMDMP11,Bangun Kilang Baru = Gakbisa Impor,bangun kilang baru gakbisa impor,0,positif
@mirwanpaswani5671,Canggih ini politik prabowo.. manajemen konfliknya kren sengja di adu antara pihak pro prabowo dan pihak termul.. pelan2 kluar aslinya...,canggih politik prabowo manajemen konflik kren sengja adu pihak pro prabowo pihak termul pelan kluar asli,0,positif
@Ucox100,"Mantabs kali memang mentri esdm yg gak bisa bahasa Inggris ini, salute pak bnyk tipu tipu",mantabs kali memang tri esdm yg gak bahasa inggris salute pak bnyk tipu tipu,0,positif
@GambarGajah-q6l,Menteri vs menteri jujur vs bohong 😅😅,menteri vs menteri jujur vs bohong,0,positif
@kusnadikardin9501,"KILANG YANG AKAN DIBANGUN, HARUS MEMPERTIMBANGKAN KEPASTIAN TERSEDIA NYA CRUDE OIL UNTUK KILANG TSB.  JANGAN SAMPAI DIDIKTE OLEH PENGHASIL CRUDE OIL NYA.",kilang bangun timbang pasti sedia nya crude oil kilang tsb jangan dikte hasil crude oil nya,0,positif
@GBSportaholic,Intinya taken kontrak impor lebih cuan buat segelintir.. buktinya mereka memakai kekuasaan untuk pesaing2nya bukannya koreksi lalu bersaing hebat malah make kekuasaan.. dengan sumber daya yg bisa digdaya tapi malah dikelola orang2 imkompeten..,inti taken kontrak impor lebih cuan buat gelintir bukti pakai kuasa saing nya bukan koreksi lalu saing hebat malah make kuasa sumber daya yg digdaya malah kelola orang imkompeten,0,positif
@khaylaalmiramariza6117,Bahlil ga cocok jd mentri cocoknya jd ketua RT,bahlil ga cocok jd tri cocok jd ketua rt,0,positif
@cicihnawangsih1880,AYO LUCUTI DIA...WARGA PANTA👀👀👀👀👀👀👀👀👀,ayo lucut warga panta,0,positif
@mmachmudalrozi6375,"LUCU BANGET, OVER CAPACITY , TAPI IMPORT , NGOMONG APA INI BAHLUL ???",lucu banget over capacity import ngomong apa bahlul,0,positif
@AriSumantri,"KALO OVER CAPACITY YA EKSPORT, BUKAN IMPORT. ANAK SD JUGA NGERTI",kalo over capacity eksport bukan import anak sd ngerti,0,positif
@Kindergard,"Kalo impor kan ada insentif dari supplier buat direksi, bikin kilang sendiri mana ada insentif 😂",kalo impor kan insentif supplier buat direksi bikin kilang sendiri mana insentif,0,positif
@fikridhafir,"Kalo over, tanpa subsidi pun bisa murah dongg. Under 7k dongg",kalo over subsidi murah dongg under k dongg,0,positif
@nikoapr,KELIATAN BANGET NIH 😂😂... Kalian ngerti kan 😂,liat banget nih kalian ngerti kan,0,positif
@RonnyYudhistira,Ko suka impor karna komisinya gede buat pejabatnya... Sedang uang impor pake uang negara,ko suka impor karna komisi gede buat jabat sedang uang impor pake uang negara,0,positif
@coretandewa8893,Ayo netizen rungkad kan BAHLIL,ayo netizen rungkad kan bahlil,0,positif
@yusufriyadi4791,"Sesama dalam naungan eksekutif kok bsbgak sinkron,, Menkeu berpihak pada kemandirian yaitu, produksi dalam .. 
ESDM maunya terus ada impor BBM.. lucu bgt njirr kayak punya kepentingan sendiri2😂",sama naung eksekutif kok bsbgak sinkron menkeu pihak mandiri produksi esdm mau terus impor bbm lucu bgt njirr kayak punya penting sendiri,0,positif
@qa2familychannel582,Ini klo gak digamti bikin ulah terus.. ada aja gebrakan'a..,klo gak digamti bikin ulah terus aja gebrak a,0,positif
@fahee7616,Pak Prabowo kok diem aja liat mentri ESDM yah...,pak prabowo kok diem aja liat tri esdm yah,0,positif
@idantea7572,"Setingkat bahlil salah tanggap tentang menkeu🤣🤣🤣. Bukan masalah stok banyak, Lil... Tapi dari mana stok BBM itu datangnya.
Dungu..",tingkat bahlil salah tanggap menkeu bukan masalah stok banyak lil mana stok bbm datang dungu,0,positif
@sonjaya6450,"Ngakal ini manusia, wajib kita pertanyakan pimpinan pwrtamina. Menurutku, copot.",ngakal manusia wajib tanya pimpin pwrtamina turut copot,0,positif
@suntionohabeahan7189,Mereka ga bakal bangun kilang minyak supaya impor dan terjadilah jual beli dan ada lahan korupsi,ga bakal bangun kilang minyak impor jadi jual beli lahan korupsi,0,positif
@aribayu2569,"Gila ini Bahlil...
Logikanya jongkok.
Over capacity ??
Bahlil bagian dari mafia import BBM...",gila bahlil logika jongkok over capacity bahlil bagi mafia import bbm,0,positif
@Tiggo8pro,Coba tes tanya bahlil bgmana programnya terkait pembangunan kilang minyak di Indonesia.,coba tes tanya bahlil bgmana program kait bangun kilang minyak indonesia,0,positif
@mahmudroziqin2810,Kbnyakan kebijakan pak...maknya berbelit..majubterus pak Mentri pubaya,kbnyakan bijak pak maknya belit majubterus pak tri pubaya,0,positif
@Yanuar21,"Otak si Bahlil dan pertamina itu dmn sih
Over capacity tapi masih impor😅",otak si bahlil pertamina dmn sih over capacity impor,0,positif
@fozizain6182,Apa si Bahlil ini punya ilmu mapan & kefahaman/pengalaman utk kendali ESDM?,apa si bahlil punya ilmu mapan kefahaman alam utk kendali esdm,0,positif
@endrakusuma365,Pak Bahlil saya tau anda dapat tekanan dari mana2 . Jika anda merasa tidak mampu pintu untuk mengundurkan diri masih terbuka pak.,pak bahlil tau tekan mana rasa mampu pintu undur diri buka pak,0,positif
@NasirSir-pp9yq,SAYA SANGAT TIDAK PERCAYA KEPADA MENTRI. ESDM PERTAMINA OPER KAPASITI BOHONG KALAU OPER KAPASITI KENAPA IMPOR DARI NEGARA LAIN.LEBIH BAIK BANGUN KILANG AGAR BBM BISA DITURUNKAN HARGANYA MASYARAKAT BAHAGIA BISA NIKMATI HASIL TAMBANG NEGERI SENDIRI.,sangat percaya tri esdm pertamina oper kapasiti bohong kalau oper kapasiti impor negara lebih baik bangun kilang bbm turun harga masyarakat bahagia nikmat hasil tambang negeri sendiri,0,positif
@estherlidya2707,Never believe LiL!! Hrs cepet diganti tuh...,never believe lil hrs cepet ganti tuh,0,positif
@solisujarwo2952,"Fokus proses apa? Proses impor...biar kamu dapat fee,Lil Bahlil....",fokus proses apa proses impor biar kamu fee lil bahlil,0,positif
@sulaemanmaman-m2f,Bayar pajak motor megapro....pajakny buat bayar mntri yg bahlul....nyesek...,bayar pajak motor megapro pajakny buat bayar mntri yg bahlul nyesek,0,positif
@zihanddika2634,"Memang pak Prabowo ahli strategis 
Pemain di balik layar",memang pak prabowo ahli strategis main balik layar,0,positif
@aldihasibuan2384,"Sesuai keterangan ahli cari gampang Gk mau capek,Gk buat kilang baru biar infor minyak gas trus..mafia untung besar negara rugi..buat kilang baru woi Pertamina stop infortir... siapa yg komplain perlu diperiksa kejaksaan SM KPK",sesuai terang ahli cari gampang gk mau capek gk buat kilang baru biar infor minyak gas trus mafia untung besar negara rugi buat kilang baru woi pertamina stop infortir siapa yg komplain perlu periksa jaksa sm kpk,0,positif
@ngadiminsim3244,"Partai golkar ketua umumnya selalu bermasalah dgn sumber daya alam, yg kemarin kasus freeport emas skrg urusan migas",partai golkar ketua umum selalu masalah dgn sumber daya alam yg kemarin kasus freeport emas skrg urus migas,0,positif
